ezloophw-py logger started on:,2023-4-5_103045
ctrl_params:,{'duty_min': -0.8, 'duty_max': 0.8, 'ctrl_period': 200, 'numsteps': 100.0, 'kp': [0.008, 0.008], 'ki': [5e-08, 5e-08], 'kw': [0.0, 0.0], 'setpoint': [0.0, 0.0], 'u_setpoint': [0.0, 0.0], 'supervisor_gamma': [0.2, 0.2], 'temp_constraint': [115.0, 115.0], 'temp_control_mode': 'closeloop', 'trajfilepath': None, 'read_traj': False, 'read_u_traj': True, 'u_trajfilepath': './input_traj/2_limb_control_input/test_sma1_limb1.csv', 'n_limb': 2}
Timestamp (millisec since midnight today),Test time,pwm_duty_limb0_fwd,pwm_duty_limb0_rev,pwm_duty_limb1_fwd,pwm_duty_limb1_rev,unconstrained_pwm_duty_lim0_fwd,unconstrained_pwm_duty_lim0_rev,unconstrained_pwm_duty_lim1_fwd,unconstrained_pwm_duty_lim1_rev,u_setpoint_limb0,u_setpoint_limb1,temp_limit,Bendlabs_0,Bendlabs_1,MCPtemp_0,MCPtemp_1,MCPtemp_2,MCPtemp_3,tagid_x_101,tagid_y_101,tagid_x_102,tagid_y_102,tagid_x_103,tagid_y_103,tagid_x_104,tagid_y_104,tagid_x_105,tagid_y_105,tagid_x_106,tagid_y_106,tagid_x_107,tagid_y_107,tagid_x_108,tagid_y_108,tagid_x_109,tagid_y_109
38032467,183.318000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.88,21.56,21.94,22.06,34.612286166413455,52.82402714666804,110.69211289483307,69.2658847600475,169.6002337724238,96.05809529351912,224.29773996150735,130.73962490298354,282.66452294170637,176.0178729514842,341.77741932503193,226.24119246440722,392.455338299692,268.0800647606857,433.1252595227906,306.01915919810466,477.78738878930176,344.9631499351877
38032667,183.518000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.88,21.56,21.94,22.06,34.61480948222389,52.83562273900507,110.63017422745655,69.28724968397432,169.60519315239296,96.05249320789875,224.32038667219993,130.74690978248168,282.68823867445457,176.00603565837207,341.85964397782203,226.18737548565292,392.4776313662236,268.0568071526323,433.130703576661,306.0284932481342,477.90624231809636,344.9924247898867
38032867,183.717000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.06,34.62033669710317,52.87197560476939,110.63709123635495,69.27638666532744,169.6139244700705,95.97013474675347,224.34985234751178,130.70683816735323,282.69252408291237,175.97188637274544,341.8487053680024,226.14566260982318,392.49238451163995,268.030766095653,433.13736858669614,305.97886498223414,477.89622498897864,344.95715524996035
38033067,183.918000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.06,34.63795204254826,52.87984918282028,110.67846505950382,69.35632075525436,169.601322281031,96.02093862874564,224.34003869153432,130.78920498971894,282.68410032943,176.02454819414416,341.83683939661597,226.18404448096754,392.455903678233,268.04978967905856,433.10308884785843,305.988763469752,477.774820171482,344.9564522207611
38033267,184.117000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.06,34.62566716131803,52.874288144893285,110.63991174414419,69.32188119915627,169.62769225823487,96.04916289445728,224.30293382858179,130.76093874039606,282.6422832345508,175.94788361054927,341.82443455850205,226.13182816193546,392.4393311242092,267.99770919517226,433.06868584776265,305.98109505129224,477.85645991615587,344.93822793804327
38033467,184.317000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.88,21.31,21.94,22.31,34.545273317187174,52.85828881903394,110.72252051634328,69.21261577939948,169.67388467765227,95.89037413625879,224.3026745956033,130.67054901391924,282.645825318406,175.92856372410682,341.841998050551,226.06555252886943,392.4318092670143,267.9561400694727,433.17128704056165,305.82555981707424,477.8763152146237,344.9396095239196
38033667,184.517000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.88,21.31,21.94,22.31,34.615303589138925,52.781594349723626,110.7267426617925,69.21058313968969,169.68888872264205,95.86947841341336,224.30347185572424,130.60497285063593,282.6406227561049,175.87898371701297,341.83329964391055,226.02595063856856,392.3752424064349,267.9090443515942,433.04447075044925,305.8101511301814,477.8440330662335,344.91388717242864
38033867,184.717000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.50936496259699,52.810779805460726,110.69638242613148,69.21220479855268,169.66609923468468,95.87915140468795,224.2716473341323,130.63319629970215,282.59733020801195,175.88702618459385,341.7718703174527,226.0733747203562,392.36578057615753,267.94333912029316,433.0506986989157,305.899551049858,477.8181425571509,344.94215441942964
38034067,184.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.610490832465075,52.779185786787856,110.69372765859758,69.19734885424094,169.62681951519116,95.85993587178247,224.24581813719317,130.61111330394766,282.6014178309154,175.88909053931525,341.82142950841285,226.00428607712666,392.4248256269775,267.9306625413106,433.1746344010551,305.803887225024,477.89678918529563,344.9170045439761
38034267,185.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.501857821963775,52.805172695294914,110.64092586471473,69.22838138439822,169.71077826743056,95.86472039086595,224.28802195398765,130.56955066535957,282.63390319997177,175.8325614318255,341.82972716190153,226.02671635011498,392.39697884164855,267.9120537041495,433.1119960935409,305.8591649522863,477.87918225726685,344.9381423537558
38034467,185.317000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.581459585813086,52.76124306902074,110.70740844848613,69.25825650938216,169.61471240296677,95.93280308386733,224.26155131794593,130.75069183527438,282.57796025100095,175.96337668639907,341.78249336266805,226.15767532181187,392.4355224125109,268.0313724493983,433.10253818855335,305.9834380093616,477.77224546419285,344.9727605645964
38034667,185.517000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.59784743606881,52.761879748397014,110.69711587275341,69.26272419196408,169.58752908493736,96.07908906278408,224.24653876941957,130.76410697754588,282.61201145297343,176.01811401523386,341.7490517486534,226.23072707871174,392.34761710996236,268.10191196583514,433.15056317292806,306.00500645043417,477.7936048085531,345.00103934112036
38034867,185.718000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.13,21.31,21.94,22.31,34.596904074167206,52.80144261576046,110.6893536525908,69.24733789720422,169.63702386204275,95.89220794100073,224.28257373295423,130.72410737247023,282.64763996788184,175.94146708798652,341.84351332000944,226.14603645844343,392.4843406702585,268.03776612800436,433.15550463139493,305.9765142708248,477.93804486756346,344.99648077626426
38035067,185.917000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.13,21.31,21.94,22.31,34.633326753695094,52.82625453025344,110.63218510960313,69.27870203343974,169.61018913846033,96.03861822114952,224.31189032835965,130.74579405280164,282.6356124911019,175.9751624221985,341.8425127669549,226.16174195292996,392.47986171490265,268.0550056278704,433.13759244034594,306.0342634344445,477.91919940321503,345.00866900933454
38035268,186.117000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.13,21.31,21.94,22.31,34.654901463183315,52.81716608138246,110.63512672653202,69.33241253201876,169.59704241186873,96.10438568622394,224.2967452585018,130.79726292922967,282.6729715078874,176.04624115206042,341.76763564688895,226.25959567857703,392.3320411636878,268.10925291912946,433.10277695570863,305.99734394991657,477.7889714953493,344.9575897648507
38035467,186.318000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.13,21.56,21.94,22.31,34.63604948639197,52.82534000471794,110.6683976609854,69.28353655836968,169.6539171458063,95.96983953177138,224.32579734422347,130.74073580164696,282.65683523194133,175.94033229165876,341.8219752605972,226.12379382930501,392.4563360270066,268.0028141917718,433.09571090162336,305.92566714905973,477.8720757912522,344.953138349204
38035667,186.517000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.13,21.56,21.94,22.31,34.623266197061504,52.7673455313817,110.71907647115525,69.21317365288432,169.64891385173073,95.84624290520601,224.31877922816062,130.63244884597245,282.6436384161912,175.88825435971842,341.9135429331569,225.99391079359557,392.39286419518237,267.91956678403636,433.1041770824937,305.85506145925024,477.8874964856922,344.9159701772741
38035868,186.717000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.61513861382506,52.792445281603044,110.72803450033147,69.23241884368355,169.6826058622592,95.88762779376717,224.3024022627506,130.67983640939403,282.6129134720713,175.90998545915627,341.78662509636337,226.07276060822684,392.387119372849,267.933537060278,433.0599117728599,305.86554178568673,477.8221041150691,344.9188153082454
38036068,186.918000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.64034120411742,52.820410957250914,110.7335206998945,69.21603813855778,169.65422162959806,95.91884121663043,224.26970686293313,130.6382776357379,282.5913070344505,175.89650723095082,341.751680847198,226.04245278552816,392.37043138586506,267.9051693888209,433.0151448848483,305.80829172200305,477.8380228873336,344.8968058011119
38036268,187.118000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.61586041836557,52.81464951734513,110.70708665755153,69.21154976828008,169.65160656818486,95.8695655676872,224.26024295585518,130.62856273184343,282.5935765198979,175.89438770150377,341.78452394232426,226.02243665165503,392.40513263129327,267.9123488152911,433.054481737863,305.8033680741117,477.8858450983828,344.9096811155859
38036469,187.318000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.31,34.61952720991244,52.820835998802586,110.69957082775929,69.2149175793942,169.65835958857505,95.89321323261868,224.27497554181988,130.68364925286386,282.5992634457297,175.91690245021204,341.8066309063758,226.08685250725634,392.3983611347408,267.9660737412893,433.13373162312246,305.8358207346278,477.85834346973246,344.93503426533465
38036668,187.519000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.31,34.60885856925272,52.80305317875942,110.72565998812733,69.25090132151003,169.61388597195725,96.04334757154805,224.26291965735268,130.77779549976484,282.6038249651333,175.95416584153656,341.81555630337044,226.1553681045361,392.44416457098475,268.01612027673787,433.0574509834898,306.0192737809624,477.8127034260662,344.9669746396387
38036877,187.718000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.6120414188759,52.79101322516691,110.62622267121998,69.27114291966285,169.5921634045284,96.05039972416023,224.30768716798974,130.7316580907381,282.62593412261856,175.97393916918898,341.8030687350506,226.18799016177388,392.45302509238064,268.04753025253666,433.1028682389349,306.03891360891384,477.88366147262343,344.9777667264255
38037078,187.927000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.48458188371258,52.75089778605712,110.5843699600973,69.2187588088708,169.65718886038084,95.88651642941979,224.27883879871587,130.53148354369665,282.62960040038234,175.85199179395389,341.7865260918625,226.0619827849456,392.4273744163652,267.9738712304562,433.0928341851916,305.9709291391001,477.77894398423507,344.97625929305815
38037277,188.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,22.06,21.56,21.94,22.31,34.49272356734031,52.81533629408506,110.66098589713759,69.21710769795321,169.7080295707531,95.89804493300069,224.2538708980072,130.61719443945057,282.5871494362574,175.8779254511736,341.7599541016457,226.07187198178033,392.4212277983526,267.9791704906982,433.0508373563428,305.9824431619114,477.8034483217107,344.9668616565422
38037477,188.327000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.31,34.59740440369607,52.75812548582116,110.66223377998229,69.21374636953826,169.676524685506,95.87331017076487,224.24508101961968,130.61878801988348,282.59237951104274,175.91071800093866,341.81006538014685,226.09161643201494,392.42334996617427,268.00072605796805,433.0550424798694,306.0063111194892,477.7964189154266,344.9862346379663
38037678,188.528000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.31,34.59144505553959,52.78155888475639,110.67980382146088,69.22407927654439,169.62143853905064,95.91120382091104,224.2655176809207,130.686443179387,282.61451495809536,175.94190940974605,341.8072569849378,226.09275226351377,392.4603288165763,267.9842599525869,433.1681886751667,305.83353946706194,477.8936977178585,344.9581186231126
38037877,188.728000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.06,34.63385309332428,52.858756750887174,110.66447084116466,69.30089254948568,169.65702142152767,96.03277958253855,224.3142026737877,130.73476227073976,282.6134537856532,175.94940410303357,341.83234509496907,226.1152629642109,392.4288790712017,267.97762102161835,433.0426205253427,305.9422186178468,477.8430328675339,344.92451324936854
38038078,188.932000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.06,34.58939318113909,52.92553507458497,110.60627453041779,69.34474694184398,169.58427319160543,96.01567355797891,224.32892848834538,130.75685931901006,282.68246999489827,176.00814373499065,341.8319700101892,226.1818602698583,392.4753373627843,268.0472350567666,433.10631032405513,306.02826591938566,477.8172194985009,344.9660215517918
38038278,189.128000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.31,21.94,22.06,34.624113858460056,52.83171309681998,110.66040411031062,69.27878383991072,169.62801661291212,96.03990193197903,224.3253924968802,130.74945857114844,282.6975458821252,175.99396384832937,341.8506012541922,226.18588908526317,392.48064954363156,268.05773205864574,433.1173371283912,306.0307638596018,477.8035247215612,344.98191956657354
38038479,189.328000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.06,34.63388023954599,52.781712754362765,110.71191681746843,69.21390691349661,169.6529746911769,95.8701964250005,224.28913871452764,130.7027300860495,282.5928138994527,175.92814555744718,341.78472677195185,226.109450975913,392.42954066474755,267.9940646617175,433.0125876022824,305.98866331028347,477.8242783932377,344.9521946429659
38038678,189.532000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.06,34.5085393874539,52.807905550223744,110.6691945308953,69.18714448841207,169.71805171892711,95.89666113493688,224.2630768066641,130.60686142251993,282.6003729815534,175.88583940041096,341.78994290386885,226.08389974575357,392.4207493914982,267.93074870051316,433.1626639533392,305.811599466782,477.8658028047903,344.90995978139694
38038878,189.728000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.46977067009344,52.77275970348959,110.57685201945782,69.27468587567262,169.71795082742122,95.88075651891376,224.2484127083755,130.62807500279402,282.59767674565427,175.92292628122794,341.7987533191775,226.10739662115625,392.44685541811754,268.0205282175205,433.10000619540943,305.9881726926348,477.783106099694,344.9697084001321
38039078,189.929000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.4983498305392,52.85593417495087,110.72896761962522,69.2123640741464,169.64344164249175,95.87534818445052,224.28209511723605,130.67663457269055,282.58484888207465,175.91771590357718,341.80256039467184,226.09380822684815,392.42828441325497,267.9839368768378,433.0037300739617,306.00043361171834,477.76351555863465,344.95747355568756
38039278,190.128000,0.000000,0.350000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,-0.350000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.51225577608738,52.811592491791345,110.72685167666674,69.20508158475268,169.71829056204606,95.84662911250311,224.41643263831568,130.4595444628599,282.8920549982307,175.51296664305755,342.3411246256207,225.46063817028056,393.0182284883749,267.1928720319607,433.87343430542063,304.9091963724791,478.7611057739402,343.7771144917846
38039478,190.328000,0.000000,0.350000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,-0.350000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.61800984248894,52.93725763434974,110.71103637039788,69.38166581965041,169.85862858202017,95.8246896649818,224.65443197323228,130.20918756463215,283.31164785457105,174.98600376079975,343.0449915573814,224.62209250535008,393.8834959059038,266.02189424015853,434.8356993449317,303.59786282159723,479.61390309678796,342.6707111267308
38039678,190.530000,0.000000,0.350000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,-0.350000,0.000000,115.000000,0.0,0.0,21.81,21.56,21.94,22.31,34.47757864168899,52.78426297598569,110.64695108157706,69.27543827310679,169.9338408940429,95.59493403836167,224.92245785328984,129.72816678922476,283.9303272559957,174.05509929676376,344.11972854427466,223.3046323026715,395.1860856262206,264.38135812077667,436.41233336905646,301.76887773887717,481.78874521138073,340.0050514679081
38039878,190.729000,0.000000,0.350000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,-0.350000,0.000000,115.000000,0.0,0.0,23.38,21.31,21.94,22.06,34.632253078653434,52.84657335618561,110.76349884960763,69.28036845546588,170.07436628753388,95.60431682157831,225.2727668459699,129.40007788418737,284.57921121484424,173.2545328419888,344.8851250715239,222.21736095361777,396.3801408270179,262.9573926545655,437.93327790198424,299.99639437354364,483.3666600321121,337.7240450017462
38040078,190.929000,0.000000,0.350000,0.000000,0.000000,0.000000,0.350000,0.000000,0.000000,-0.350000,0.000000,115.000000,0.0,0.0,23.38,21.31,21.94,22.06,34.64414333369644,52.810567033175126,110.79806717058803,69.24433570002167,170.10291948207225,95.50597440320112,225.53322702444888,128.97617816122397,285.0982615108755,172.5447806327577,345.6754820808732,221.05541161229846,397.4637949482782,261.47781747586737,439.24417067449673,298.2363288934313,484.9751815023659,335.89011876912804
38040278,191.128000,0.000000,0.320000,0.000000,0.000000,0.000000,0.320000,0.000000,0.000000,-0.320000,0.000000,115.000000,0.0,0.0,23.38,21.31,21.94,22.06,34.611583709803725,52.80140852660391,110.79425355796897,69.23561494649401,170.1133961405029,95.05100645805042,225.99596950620236,128.35016478698125,286.03607733140825,171.29861952035276,347.16007967229115,219.050891530237,399.2984091717625,259.0938398743139,441.4430809923746,295.32321098663186,487.4757525057522,332.60627090299687
38040478,191.328000,0.000000,0.320000,0.000000,0.000000,0.000000,0.320000,0.000000,0.000000,-0.320000,0.000000,115.000000,0.0,0.0,30.88,21.56,21.94,22.31,34.62688461930514,52.833865796300984,110.84621721322688,69.2297926473125,170.221891482427,94.94009047140476,226.31002155220168,127.81055873808816,286.7730709294825,170.02363802657408,348.5264870221501,217.2082278445921,401.01679125976676,256.6355759207215,443.5030689195934,292.5034637754168,489.97983777807406,329.23766979268066
38040679,191.528000,0.000000,0.320000,0.000000,0.000000,0.000000,0.320000,0.000000,0.000000,-0.320000,0.000000,115.000000,0.0,0.0,30.88,21.56,21.94,22.31,34.650486931015905,52.88365282267458,110.92381908233,69.21737286722882,170.3819583589734,94.68116756453988,226.9039993026809,126.92787354261125,288.04229508121506,168.1999416023184,350.44782847891565,214.41898579932547,403.6301144514226,252.96940742923584,446.66651127898444,288.2032001328247,493.8185292253526,324.2289095282619
38040879,191.729000,0.000000,0.320000,0.000000,0.000000,0.000000,0.320000,0.000000,0.000000,-0.320000,0.000000,115.000000,0.0,0.0,39.69,21.56,21.94,22.31,34.62433798985748,52.77723577967744,110.88976568538104,69.07718114639758,170.58159439350766,94.2532198232354,227.50713447995986,125.84533569104762,289.3137459513598,166.07633349863102,352.38992398690453,211.2482315472424,406.2026686313089,249.08503631921246,449.83952111438316,283.521658000434,497.59889648956954,318.8957710697181
38041079,191.930000,0.000000,0.320000,0.000000,0.000000,0.000000,0.320000,0.000000,0.000000,-0.320000,0.000000,115.000000,0.0,0.0,39.69,21.56,21.94,22.31,34.62564218288045,52.8033862069955,110.95302880155313,68.97861700327253,171.07312345478982,93.89042243919936,228.34382440920484,124.44315899684094,290.98703087141024,163.3627728848341,355.12912181274254,207.1131047964971,409.897998256896,243.68626644364593,454.25896173624767,277.21932137489256,502.8312967139173,311.5723132883328
38041279,192.131000,0.000000,0.300000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.300000,0.000000,115.000000,0.0,0.0,39.69,21.56,21.94,22.31,34.63115464329565,52.87105248337396,111.0435066995598,68.95133502828543,171.26259014677265,93.44603399559979,229.17726930778466,122.95457084196825,292.6739808461921,160.4618011749337,357.77951125967803,202.85900411256543,413.19850443347156,238.31385394148577,458.3770612127763,271.02365000278087,507.65154644175664,304.28419416894945
38041479,192.329000,0.000000,0.300000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.300000,0.000000,115.000000,0.0,0.0,47.63,21.31,21.94,22.31,34.609395512183376,52.86527725207338,111.08221134615918,68.9161193768971,171.63531082536753,92.68321024240136,230.23375605464122,120.99770592163928,294.80139773859867,156.7129399083622,361.14865720964116,197.17811593864275,417.64088690690426,231.08794173993644,463.7891039959662,262.45814004347494,514.0287644217007,294.4572604072693
38041679,192.530000,0.000000,0.300000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.300000,0.000000,115.000000,0.0,0.0,47.63,21.31,21.94,22.31,34.62226251289991,52.8611722934737,111.13707594789878,68.70356959065532,172.04137876684337,91.79141306067041,231.46952915122014,118.48337634963414,297.35859217349287,151.78224864285224,365.02495111733344,190.031812380538,422.71907562666536,221.96471187299585,470.01783510570687,251.8671517923222,521.4626641679205,282.0111468055377
38041879,192.730000,0.000000,0.300000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.300000,0.000000,115.000000,0.0,0.0,55.0,21.56,21.94,22.31,34.62881494224999,52.82785937792993,111.11428261627921,68.70540586412497,172.1880277938357,91.27889610063012,232.10195153881773,116.88347102554961,298.71327920801883,149.07344871174718,367.289784525957,185.7947521902388,425.6189810005826,216.70857553715518,473.4691705221051,245.61885916090796,525.5942919881909,274.93429882392303
38042079,192.930000,0.000000,0.300000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,-0.300000,0.000000,115.000000,0.0,0.0,55.0,21.56,21.94,22.31,34.504484885846594,52.76635375868636,111.1016220205251,68.48455074769218,172.57440552770316,90.45416818735022,233.07332959938876,114.87689279407192,300.5046169867031,144.96029166274334,370.095864997285,179.86518472389653,429.36553302990706,209.1335742530713,478.1417668415507,236.93251337591417,531.0980577926102,264.8476418268497
38042280,193.130000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,-0.250000,0.000000,115.000000,0.0,0.0,55.0,21.56,21.94,22.31,34.604545561771566,52.92576398181675,111.26513903905473,68.65596561955651,172.79817940747913,90.13469144043383,233.6795202555908,113.84833673812378,301.56857713268107,142.95654380804672,371.62925077787867,176.7852919930969,431.3761562235656,205.0987325661622,480.4740561164715,232.15517517819228,533.9815971779981,259.24835117178634
38042479,193.330000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,-0.250000,0.000000,115.000000,0.0,0.0,63.31,21.31,22.19,22.31,34.507058178578006,52.842311941164084,111.1839240053282,68.55946144934849,172.92016121012517,89.78020399216032,233.90001846842884,112.95782479003243,302.16553227405,141.21189225954578,372.7573760259831,174.24305314933758,432.8905898826043,201.82126622581595,482.3564054728245,228.37324517951674,536.2219915427097,254.84893858205518
38042679,193.532000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,-0.250000,0.000000,115.000000,0.0,0.0,63.31,21.31,22.19,22.31,34.60347168901511,52.787146986329134,111.30221000893933,68.54870060177207,173.17337379315663,89.31712137486414,234.60153392236808,111.73303135274695,303.1140536181717,138.92512015239356,374.26537137553527,170.71843504766773,434.90837720109954,197.4597970509668,484.84212191533425,223.18692384669757,539.1508199220556,248.84093475862232
38042879,193.732000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,-0.250000,0.000000,115.000000,0.0,0.0,63.31,21.31,22.19,22.31,34.65302271061097,52.84072200600017,111.34063247131168,68.5181295331733,173.19666824233087,89.34969030130452,234.6766994465988,111.16335707843766,303.61080801219816,137.7331104500094,374.9783379555793,169.0387302676432,435.7838968501279,195.2476206732319,486.01443013943,220.6013747875938,540.4954340922912,245.87137863428654
38043079,193.929000,0.000000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,-0.250000,0.000000,115.000000,0.0,0.0,71.69,21.56,21.94,22.31,34.53961007531344,52.832904881585726,111.33941099846857,68.45085513731419,173.40850228918262,88.82102145972436,235.09148984372862,110.14974777172567,304.27082053360795,136.02346815154422,376.09474458219097,166.48278307293185,437.1850306800563,192.05865973495463,487.6054467780771,216.81945588326246,542.4937687328572,241.54147733523158
38043279,194.129000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.000000,115.000000,0.0,0.0,71.69,21.56,21.94,22.31,34.614207048111815,52.885686572932556,111.37084409117035,68.50160796514544,173.55478803329595,88.6146645682595,235.40791769868804,109.51386323404336,304.96024126569125,134.71615059521412,376.84093437622033,164.67173639499413,438.1727421515453,189.6719990136725,488.9179359234523,214.07800242463225,544.027445357399,238.36387245683102
38043479,194.330000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.000000,115.000000,0.0,0.0,83.25,21.31,21.94,22.06,34.48517306895655,52.805880182461095,111.36804791046988,68.54101416261268,173.40459904771555,88.56309408384392,235.43301826003446,109.46866273102388,304.9395794916373,134.578242880732,376.9076027899248,164.47907888874346,438.19330546687564,189.4850990518758,488.9639767156911,213.83859960212175,544.0830280734114,238.15631265090454
38043679,194.530000,0.000000,0.200000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,-0.200000,0.000000,115.000000,0.0,0.0,83.25,21.31,21.94,22.06,34.66548753929192,52.818191201804666,111.38794332204192,68.51908353593946,173.47924362637605,88.42563227872897,235.64016419638895,108.998622068005,305.32500921870167,133.62716354252103,377.37881281214726,162.97823708990336,439.0780001373389,187.51686987219963,489.99106377103146,211.63356783761196,545.234175775307,235.5254871301253
